"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q3","T3-2020",13329.694,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q4","T4-2020",13282.957,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019","2019",2983.033,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q1","T1-2019",2982.991,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q2","T2-2019",3030.435,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q4","T4-2019",2997.188,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q3","T3-2019",2921.519,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020","2020",2997.58,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q2","T2-2020",2970.525,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q1","T1-2020",3048.06,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q3","T3-2020",2864.799,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q4","T4-2020",3106.937,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019","2019",6427.148,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q1","T1-2019",6291.896,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q2","T2-2019",6470.92,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q4","T4-2019",6418.985,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q3","T3-2019",6526.792,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020","2020",6179.958,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q2","T2-2020",6226.622,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q1","T1-2020",6163.705,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q3","T3-2020",6317.802,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q4","T4-2020",6011.702,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019","2019",10802.323,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q1","T1-2019",10670.84,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q2","T2-2019",10861.39,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q4","T4-2019",10797.235,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q3","T3-2019",10879.828,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020","2020",10598.06,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q2","T2-2020",10414.717,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q1","T1-2020",10725.391,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q3","T3-2020",10565.755,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q4","T4-2020",10686.375,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019","2019",2131.17,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q1","T1-2019",2109.231,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q2","T2-2019",2156.707,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q4","T4-2019",2095.552,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q3","T3-2019",2163.193,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020","2020",2066.911,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q2","T2-2020",2105.896,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q1","T1-2020",2064.567,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q3","T3-2020",2096.009,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q4","T4-2020",2001.174,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019","2019",3260.725,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q1","T1-2019",3262.542,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q2","T2-2019",3241.271,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q4","T4-2019",3281.856,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q3","T3-2019",3257.233,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020","2020",3207.06,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q2","T2-2020",3136.155,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q1","T1-2020",3271.342,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q3","T3-2020",3184.54,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q4","T4-2020",3236.201,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019","2019",73.903,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q1","T1-2019",71.803,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q2","T2-2019",75.835,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q4","T4-2019",71.573,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q3","T3-2019",76.4,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020","2020",64.639,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q2","T2-2020",60.632,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q1","T1-2020",63.347,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q3","T3-2020",63.53,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q4","T4-2020",71.046,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019","2019",5356.257,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q1","T1-2019",5315.196,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q2","T2-2019",5391.286,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q4","T4-2019",5391.188,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q3","T3-2019",5327.356,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020","2020",5234.596,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q2","T2-2020",5196.231,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q1","T1-2020",5335.387,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q3","T3-2020",5172.692,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q4","T4-2020",5234.074,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019","2019",2802.517,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q1","T1-2019",2813.663,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q2","T2-2019",2811.546,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q4","T4-2019",2855.565,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q3","T3-2019",2729.296,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020","2020",2822.448,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q2","T2-2020",2800.846,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q1","T1-2020",2885.216,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q3","T3-2020",2736.589,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q4","T4-2020",2867.141,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019","2019",96.861,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q1","T1-2019",92.861,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q2","T2-2019",112.198,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q4","T4-2019",79.802,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q3","T3-2019",102.585,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020","2020",81.59,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q2","T2-2020",92.662,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q1","T1-2020",71.035,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q3","T3-2020",84.848,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q4","T4-2020",77.814,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019","2019",3921.456,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q1","T1-2019",3906.036,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q2","T2-2019",3910.612,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q4","T4-2019",3935.536,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q3","T3-2019",3933.639,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020","2020",3833.487,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q2","T2-2020",3797.968,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q1","T1-2020",3879.652,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q3","T3-2020",3824.806,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q4","T4-2020",3831.521,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019","2019",878.34,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q1","T1-2019",880.125,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q2","T2-2019",878.656,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q4","T4-2019",879.091,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2019-Q3","T3-2019",875.489,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020","2020",883.606,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q2","T2-2020",860.136,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q1","T1-2020",874.731,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q3","T3-2020",851.982,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","11","laurea e post-laurea","TOTAL","totale","2020-Q4","T4-2020",947.574,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019","2019",1968.176,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q1","T1-2019",1926.251,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q2","T2-2019",1965.739,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q4","T4-2019",1969.977,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q3","T3-2019",2010.737,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020","2020",1878.538,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q2","T2-2020",1913.463,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q1","T1-2020",1924.2,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q3","T3-2020",1907.158,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q4","T4-2020",1769.332,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019","2019",3245.973,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q1","T1-2019",3241.934,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q2","T2-2019",3258.978,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q4","T4-2019",3271.297,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q3","T3-2019",3211.684,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020","2020",3206.346,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q2","T2-2020",3164.165,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q1","T1-2020",3259.084,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q3","T3-2020",3169.427,,
"ITC","Nord-ovest","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q4","T4-2020",3232.707,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019","2019",2912.301,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q1","T1-2019",2894.951,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q2","T2-2019",2949.402,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q4","T4-2019",2892.486,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2019-Q3","T3-2019",2912.367,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020","2020",2878.883,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q2","T2-2020",2890.838,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q1","T1-2020",2904.071,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q3","T3-2020",2879.617,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","99","totale","TOTAL","totale","2020-Q4","T4-2020",2841.005,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019","2019",2115.396,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q1","T1-2019",2067.67,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q2","T2-2019",2139.264,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q4","T4-2019",2105.904,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q3","T3-2019",2148.747,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020","2020",2003.645,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q2","T2-2020",2004.486,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q1","T1-2020",2020.007,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q3","T3-2020",2059.706,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q4","T4-2020",1930.38,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019","2019",4575.066,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q1","T1-2019",4514.985,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q2","T2-2019",4629.46,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q4","T4-2019",4553.908,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q3","T3-2019",4601.912,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020","2020",4447.421,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q2","T2-2020",4388.058,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q1","T1-2020",4511.041,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q3","T3-2020",4425.91,,
"IT","Italia","2","femmine","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q4","T4-2020",4464.674,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019","2019",667.55,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q1","T1-2019",647.028,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q2","T2-2019",676.068,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q4","T4-2019",663.288,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q3","T3-2019",683.817,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020","2020",604.67,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q2","T2-2020",605.521,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q1","T1-2020",578.54,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q3","T3-2020",626.718,,
"IT","Italia","9","totale","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q4","T4-2020",607.902,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019","2019",172.666,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q1","T1-2019",161.993,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q2","T2-2019",184.077,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q4","T4-2019",156.567,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2019-Q3","T3-2019",188.027,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020","2020",152.164,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q2","T2-2020",165.055,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q1","T1-2020",135.543,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q3","T3-2020",160.948,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","3","licenza di scuola elementare, nessun titolo di studio","TOTAL","totale","2020-Q4","T4-2020",147.109,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019","2019",3312.204,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q1","T1-2019",3286.182,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q2","T2-2019",3358.807,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q4","T4-2019",3265.774,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2019-Q3","T3-2019",3338.053,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020","2020",3194.652,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q2","T2-2020",3239.301,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q1","T1-2020",3228.807,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q3","T3-2020",3229.32,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","4","licenza di scuola media","TOTAL","totale","2020-Q4","T4-2020",3081.181,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019","2019",5828.723,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q1","T1-2019",5782.542,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q2","T2-2019",5821.034,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q4","T4-2019",5869.731,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2019-Q3","T3-2019",5841.585,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020","2020",5713.063,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q2","T2-2020",5619.204,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q1","T1-2020",5806.198,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q3","T3-2020",5686.728,,
"ITCD","Nord","9","totale","Y_GE15","15 anni e più","7","diploma","TOTAL","totale","2020-Q4","T4-2020",5740.123,,
